_id,level,max_velocity,name,type,type_std
463881171,2,,3 Tháng 2,primary,primary
464033733,4,,đường song hành cao tốc Long Thành Dầu Giây,unclassified,unclassified
464034420,4,,đường song hành cao tốc Long Thành Dầu Giây,unclassified,unclassified
464270121,4,,đường vành đai Sam Sung,unclassified,unclassified
464270272,4,,Bưng Ông Thòan,unclassified,unclassified
464377293,4,,Cầu Nguyễn Văn Cừ,tertiary,tertiary
464377294,4,,Cầu Nguyễn Văn Cừ,tertiary,tertiary
464462967,3,,nan,primary_link,primary
464462968,3,,nan,primary_link,primary
464462969,2,,nan,primary,primary
464463523,2,,Hồng Bàng,primary,primary
464464123,2,,Cầu Ông Buông 2,primary,primary
464502578,4,,đường vành đai Sam Sung,unclassified,unclassified
464502847,4,,nan,unclassified,unclassified
464515058,2,,Cầu Ông Lãnh,primary,primary
464641271,4,,Lê Duẩn,tertiary,tertiary
464641352,4,,Lê Duẩn,tertiary,tertiary
464793190,4,,Bưng Ông Thòan,unclassified,unclassified
465161329,4,,Nguyễn Bỉnh Khiêm,tertiary,tertiary
465161872,4,,Nguyễn Bỉnh Khiêm,tertiary,tertiary
465282923,4,,cầu Rạch Ông,tertiary,tertiary
465283035,4,,nan,tertiary,tertiary
465283296,4,,nan,tertiary,tertiary
465309061,4,,Công Xã Paris,tertiary,tertiary
465851814,4,,Phú Định,tertiary,tertiary
465871961,4,,Minh Phụng,tertiary,tertiary
465873466,4,,Minh Phụng,tertiary,tertiary
465895999,4,40.0,Phạm Văn Chí,tertiary,tertiary
465896000,4,40.0,Phạm Văn Chí,tertiary,tertiary
465919816,3,,Tân Hoá,secondary,secondary
465919828,3,,nan,secondary,secondary
465993626,3,,Hậu Giang,secondary_link,secondary
465993627,3,40.0,Hậu Giang,secondary_link,secondary
465993628,4,40.0,Lò Gốm,tertiary,tertiary
465993629,3,40.0,Hậu Giang,secondary,secondary
465993631,3,40.0,Hậu Giang,secondary_link,secondary
466008498,3,40.0,Hải Thượng Lãn Ông,secondary,secondary
466008499,3,40.0,Hải Thượng Lãn Ông,secondary,secondary
466008500,3,,nan,secondary_link,secondary
466010021,3,40.0,Vạn Kiếp,secondary,secondary
466038917,2,,Nguyễn Thị Nghĩa,primary,primary
466039048,2,,Nguyễn Thị Nghĩa,primary,primary
466043072,2,50.0,Võ Văn Kiệt,primary,primary
466043074,3,50.0,nan,secondary,secondary
466043075,3,,nan,trunk_link,unknown
466043077,3,,nan,primary_link,primary
466043078,2,,Nguyễn Tri Phương,primary,primary
466043079,2,,Nguyễn Tri Phương,primary,primary
466066306,2,,3 Tháng 2,primary,primary
466067222,3,,nan,secondary,secondary
466067223,3,,Võ Văn Kiệt,secondary,secondary
466095118,2,,nan,primary,primary
466095328,3,30.0,Trần Hưng Ðạo,secondary,secondary
466095490,3,30.0,Trần Hưng Ðạo,secondary,secondary
466112035,3,,nan,secondary,secondary
466112794,3,,nan,secondary,secondary
466122296,4,,Nguyễn Cư Trinh,tertiary,tertiary
466123679,4,,Nguyễn Cư Trinh,tertiary,tertiary
466130926,4,,Phạm Hồng Thái,tertiary,tertiary
466200149,2,,nan,primary,primary
466200720,3,,nan,primary_link,primary
466203917,2,,nan,primary,primary
466204240,3,,nan,secondary,secondary
466349958,3,,nan,trunk_link,unknown
466349959,3,,nan,primary_link,primary
466349961,3,,nan,primary_link,primary
466360755,3,,nan,primary_link,primary
466360756,3,,nan,secondary,secondary
466361669,3,,nan,primary_link,primary
466364979,1,60.0,Võ Văn Kiệt,trunk,trunk
466364980,2,50.0,Võ Văn Kiệt,primary,primary
466371241,4,,nan,tertiary,tertiary
466371242,3,,nan,primary_link,primary
466371243,3,,nan,primary_link,primary
466371244,4,,nan,tertiary,tertiary
466371245,4,,Phạm Phú Thứ,tertiary,tertiary
466386934,3,,nan,primary_link,primary
466386935,3,,nan,primary_link,primary
466386937,3,,nan,primary_link,primary
466386938,3,,nan,primary_link,primary
466386939,3,,nan,primary_link,primary
466513741,2,,Cách Mạng Tháng Tám,primary,primary
466631640,4,,nan,tertiary,tertiary
466631641,4,,nan,tertiary,tertiary
466631642,4,,nan,tertiary,tertiary
466631643,3,,nan,primary_link,primary
466631644,3,,nan,primary_link,primary
466642759,4,,nan,tertiary,tertiary
466643134,4,,Cống Quỳnh,tertiary,tertiary
466643375,4,,Nguyễn Cư Trinh,tertiary,tertiary
466671832,3,,nan,secondary,secondary
466671834,3,40.0,Châu Văn Liêm,secondary,secondary
466671835,3,,nan,secondary,secondary
466671836,3,40.0,Châu Văn Liêm,secondary,secondary
466671837,3,40.0,Châu Văn Liêm,secondary,secondary
466671838,4,,nan,tertiary,tertiary
466897990,4,,nan,tertiary,tertiary
466898000,4,,nan,tertiary,tertiary
466898001,4,,Ngô Quyền,tertiary,tertiary
466898002,4,,nan,tertiary,tertiary
466898003,4,,nan,tertiary,tertiary
466898004,2,,nan,primary,primary
466898005,2,,nan,primary,primary
466900849,4,40.0,Ngô Gia Tự,tertiary,tertiary
466900850,4,,Ngô Gia Tự,tertiary,tertiary
467096897,4,,Nguyễn Trãi,tertiary,tertiary
467097944,4,,Nguyễn Trãi,tertiary,tertiary
467101852,2,50.0,Võ Văn Kiệt,primary,primary
467152198,4,,nan,tertiary,tertiary
467152947,4,,nan,tertiary,tertiary
467159291,4,,Phạm Đình Hổ,tertiary,tertiary
467188187,2,,nan,primary,primary
467288840,4,,Phổ Quang,tertiary,tertiary
467547338,3,,nan,secondary,secondary
467581823,2,,An Dương Vương,primary,primary
467676646,2,,Nguyễn Cơ Thạch,primary,primary
467714905,4,,Trần Bình Trọng,tertiary,tertiary
467714907,4,,Trần Bình Trọng,tertiary,tertiary
467714908,4,,Trần Bình Trọng,tertiary,tertiary
467833830,4,,nan,unclassified,unclassified
467833899,4,,nan,unclassified,unclassified
467860733,4,,Lê Lợi,tertiary,tertiary
467966829,2,60.0,Võ Chí Công,primary,primary
467966830,1,60.0,Võ Chí Công,trunk,trunk
467966832,1,60.0,Võ Chí Công,trunk,trunk
467966833,2,60.0,Võ Chí Công,primary,primary
468247531,4,,nan,tertiary,tertiary
468247532,2,,Lý Thường Kiệt,primary,primary
468289901,3,,nan,primary_link,primary
468368037,4,,Trần Phú,tertiary,tertiary
468380352,4,,Sư Van Hạnh,tertiary,tertiary
468380355,3,,Ngô Gia Tự,secondary,secondary
468380358,4,,Sư Van Hạnh,tertiary,tertiary
468380361,4,,Sư Van Hạnh,tertiary,tertiary
468380364,4,,nan,tertiary,tertiary
468380366,4,,Sư Van Hạnh,tertiary,tertiary
468380368,4,,nan,tertiary,tertiary
468401890,2,,3 Tháng 2,primary,primary
468405250,2,,3 Tháng 2,primary,primary
468434626,2,,3 Tháng 2,primary,primary
468434636,2,,Lý Thái Tổ,primary,primary
468434637,2,,nan,primary,primary
468434638,2,,3 Tháng 2,primary,primary
468434639,2,,3 Tháng 2,primary,primary
468590178,2,,Nguyễn Tri Phương,primary,primary
468590910,2,,Nguyễn Tri Phương,primary,primary
468590911,2,,Nguyễn Tri Phương,primary,primary
468604950,2,,nan,primary,primary
468604951,2,,nan,primary,primary
468604952,2,,nan,primary,primary
468604953,2,,nan,primary,primary
468604954,3,,Trần Hưng Ðạo,secondary,secondary
468613002,3,,Trần Hưng Ðạo,secondary,secondary
468613003,3,,Trần Hưng Ðạo,secondary,secondary
468613004,3,,Trần Hưng Ðạo,secondary,secondary
468613005,3,,Trần Hưng Ðạo,secondary,secondary
468616397,3,,Trần Hưng Ðạo,secondary,secondary
468616398,3,,Trần Hưng Ðạo,secondary,secondary
468616399,4,,nan,tertiary,tertiary
468616400,3,,Trần Hưng Ðạo,secondary,secondary
468616401,4,,Bùi Hữu Nghĩa,tertiary,tertiary
468616403,3,,Trần Hưng Ðạo,secondary,secondary
468616407,4,,nan,tertiary,tertiary
468616408,3,,Trần Hưng Ðạo,secondary,secondary
468616410,4,,Huỳnh Mẫn Đạt,tertiary,tertiary
468616411,4,,nan,tertiary,tertiary
468650516,2,,Nguyễn Tri Phương,primary,primary
468653969,2,,nan,primary,primary
468653970,2,,An Dương Vương,primary,primary
468656848,2,,Nguyễn Tri Phương,primary,primary
468656849,2,,Nguyễn Tri Phương,primary,primary
468691943,3,,nan,secondary_link,secondary
468695188,3,50.0,Trần Hưng Ðạo,secondary,secondary
468695189,4,,Nguyễn Biểu,tertiary,tertiary
468695190,3,,Nguyễn Biểu,secondary_link,secondary
468695191,4,,nan,tertiary,tertiary
468695192,4,,Trần Bình Trọng,tertiary,tertiary
468713099,4,,Nguyễn Thị Nhỏ,tertiary,tertiary
468716258,4,,nan,tertiary,tertiary
468724777,2,,3 Tháng 2,primary,primary
468724778,2,,3 Tháng 2,primary,primary
468724779,2,,3 Tháng 2,primary,primary
468724782,2,,3 Tháng 2,primary,primary
468724783,2,,3 Tháng 2,primary,primary
468724784,4,,Hàn Hải Nguyên,tertiary,tertiary
468724785,2,,3 Tháng 2,primary,primary
468724786,4,,Hàn Hải Nguyên,tertiary,tertiary
468752226,3,,nan,secondary,secondary
468752227,3,,nan,secondary,secondary
468755235,4,,Lãnh Binh Thăng,tertiary,tertiary
469327638,2,,Lý Thường Kiệt,primary,primary
469327639,2,,Lý Thường Kiệt,primary,primary
469327640,2,,Lý Thường Kiệt,primary,primary
469364050,4,,Cầu Phú An,tertiary,tertiary
469592979,4,,Lê Minh Xuân,tertiary,tertiary
469592980,4,,Lê Minh Xuân,tertiary,tertiary
469592981,4,,nan,unclassified,unclassified
469592985,4,,Nghĩa Phát,tertiary,tertiary
469593478,3,,Hòa Hảo,secondary_link,secondary
469593479,2,,Nguyễn Tri Phương,primary,primary
470506013,4,,Lê Hồng Phong,tertiary,tertiary
470506016,4,,nan,tertiary,tertiary
470506017,2,,3 Tháng 2,primary,primary
470506018,2,,3 Tháng 2,primary,primary
470511619,4,,nan,tertiary,tertiary
471067921,4,,Lê Quang Sung,tertiary,tertiary
471077680,3,,Lũy Bán Bích,secondary,secondary
471086582,3,,nan,secondary,secondary
471086948,3,,nan,secondary,secondary
471087369,3,,nan,secondary,secondary
471108770,4,,nan,tertiary,tertiary
472409051,2,,nan,primary,primary
472409052,4,,nan,tertiary,tertiary
472409053,2,,nan,primary,primary
472409056,4,,nan,tertiary,tertiary
472409058,2,,nan,primary,primary
472409511,3,,nan,secondary,secondary
472411140,3,,Nguyễn Trãi,secondary,secondary
472411143,4,,Cống Quỳnh,tertiary,tertiary
472412233,4,,nan,tertiary,tertiary
472412235,3,,nan,secondary,secondary
472412760,4,,Nguyễn Cư Trinh,tertiary,tertiary
472412761,4,,Nguyễn Cư Trinh,tertiary,tertiary
472412762,4,,Cống Quỳnh,tertiary,tertiary
472413894,4,,Phạm Hồng Thái,tertiary,tertiary
472413896,4,,Lê Lai,tertiary,tertiary
473026472,4,,nan,tertiary,tertiary
473028082,2,,Cầu vượt Ngã Sáu Gò Vấp,primary,primary
473163828,2,,Nguyễn Cơ Thạch,primary,primary
473163830,2,,Nguyễn Cơ Thạch,primary,primary
473190364,4,,nan,tertiary,tertiary
473221496,4,,Trần Đại Nghĩa,tertiary,tertiary
473221497,4,,Cầu Kênh C,tertiary,tertiary
473221519,4,,Cầu Kênh C,tertiary,tertiary
473396239,2,,Võ Văn Kiệt,primary,primary
473396240,2,,Võ Văn Kiệt,primary,primary
473396247,2,,Tôn Ðức Thắng,primary,primary
476899215,4,,Võ Văn Kiệt,tertiary,tertiary
476899216,4,,Võ Văn Kiệt,tertiary,tertiary
476899217,4,,Võ Văn Kiệt,tertiary,tertiary
476899218,4,,Võ Văn Kiệt,tertiary,tertiary
476899219,4,,nan,tertiary_link,tertiary
476899220,4,,Võ Văn Kiệt,tertiary,tertiary
476899221,1,40.0,Cầu vượt Võ Văn Kiệt (Đông Tây),trunk,trunk
476899222,3,40.0,Cầu vượt Võ Văn Kiệt,trunk_link,unknown
476899227,3,,nan,trunk_link,unknown
476899228,3,,nan,trunk_link,unknown
476899232,4,,nan,tertiary_link,tertiary
476899233,4,,Võ Văn Kiệt,tertiary,tertiary
476899234,3,,nan,trunk_link,unknown
476899235,4,,Võ Văn Kiệt,tertiary,tertiary
476899236,4,,Võ Văn Kiệt,tertiary,tertiary
476899237,4,,Võ Văn Kiệt,tertiary,tertiary
476899238,3,,Võ Văn Kiệt,trunk_link,unknown
476899239,4,,Võ Văn Kiệt,tertiary,tertiary
476899240,3,,Võ Văn Kiệt,trunk_link,unknown
476899241,4,,nan,tertiary_link,tertiary
476899242,3,,nan,trunk_link,unknown
476899243,3,,nan,trunk_link,unknown
476903112,4,,Phạm Đình Hổ,tertiary,tertiary
476903113,4,,Cao Văn Lầu,tertiary,tertiary
478798992,2,,Cầu vượt Cây Gõ,primary,primary
478798993,1,50.0,Cầu vượt Hàng Xanh,trunk,trunk
478798994,1,50.0,Cầu vượt Hàng Xanh,trunk,trunk
478798995,1,50.0,Cầu vượt Ngã tư Hàng Xanh,trunk,trunk
478798996,1,50.0,Cầu vượt Ngã tư Hàng Xanh,trunk,trunk
478798997,1,50.0,Cầu vượt Ngã tư Hàng Xanh,trunk,trunk
478799000,4,,cầu vượt vào sân bay,tertiary,tertiary
478799001,4,,Đi ga trong nước,tertiary,tertiary
478799002,4,30.0,Đi ga quốc tế,tertiary,tertiary
478799004,4,,cầu vượt,tertiary,tertiary
478799008,2,,nan,primary,primary
478832763,4,,nan,tertiary,tertiary
478832764,4,,nan,tertiary,tertiary
478832771,4,,Gò Dưa,tertiary,tertiary
478832772,4,,Gò Dưa,tertiary,tertiary
478832773,3,30.0,Cầu vượt Ngã tư Gò Dưa,trunk_link,unknown
478832774,4,,Gò Dưa,tertiary,tertiary
478832775,4,,Đường số 10,tertiary,tertiary
478832776,4,,Đường số 10,tertiary,tertiary
478832777,3,,Cầu vượt Ngã tư Gò Dưa,secondary,secondary
478832778,3,,Cầu vượt Ngã tư Gò Dưa,secondary,secondary
478832779,3,,Cầu vượt Ngã tư Gò Dưa,secondary,secondary
481910555,4,,Thế Lữ,unclassified,unclassified
481910556,4,,Thế Lữ,unclassified,unclassified
481910557,4,,Thế Lữ,unclassified,unclassified
485859161,4,,nan,unclassified,unclassified
485859165,1,80.0,Quốc lộ 1,trunk,trunk
485859166,4,,nan,unclassified,unclassified
485859167,4,,nan,unclassified,unclassified
486109909,4,,nan,tertiary,tertiary
486109910,4,,Thạnh Lộc 13,tertiary,tertiary
486113809,4,,nan,unclassified,unclassified
489015036,4,,Cầu số 3,tertiary,tertiary
489015037,4,,Bến Mễ Cốc,tertiary,tertiary
489015038,4,,Bến Mễ Cốc,tertiary,tertiary
489015039,4,,Bến Mễ Cốc,tertiary,tertiary
489015040,4,,Bến Mễ Cốc,unclassified,unclassified
489015041,4,,Cầu số 3,tertiary,tertiary
489015042,4,,Bình Đức,tertiary,tertiary
489319477,4,,nan,unclassified,unclassified
493155238,4,,nan,unclassified,unclassified
493174179,4,,Bạch Đằng,tertiary,tertiary
493174206,3,,nan,secondary_link,secondary
493222445,4,,Phú Hữu,tertiary,tertiary
494796901,4,,nan,unclassified,unclassified
494799490,4,,nan,unclassified,unclassified
494799491,4,,Nguyễn Thị Thử,tertiary,tertiary
494799492,4,,nan,tertiary,tertiary
495450437,2,,Trường Chinh,primary,primary
495671983,2,50.0,Cách Mạng Tháng Tám,primary,primary
495697718,4,,Thạnh Xuân 25,tertiary,tertiary
495697719,4,,Thạnh Xuân 25,tertiary,tertiary
495849086,2,,Cách Mạng Tháng Tám,primary,primary
495849087,2,50.0,Cách Mạng Tháng Tám,primary,primary
495849088,2,,Cách Mạng Tháng Tám,primary,primary
495852561,2,,Cách Mạng Tháng Tám,primary,primary
495895740,4,,Khuất Văn Bức,unclassified,unclassified
496077158,4,,Bắc Hải,tertiary,tertiary
496142698,3,,Trần Hưng Ðạo,secondary,secondary
496187506,4,,Cầu Số 2,tertiary,tertiary
496187507,4,,Cầu Số 2,tertiary_link,tertiary
496187508,4,,Phạm Văn Hai,tertiary,tertiary
496187509,4,,Cầu Số 3,tertiary_link,tertiary
496187510,4,,Cầu Số 3,tertiary,tertiary
496187511,2,,Cách Mạng Tháng Tám,primary,primary
496279185,2,,Cách Mạng Tháng Tám,primary,primary
496584582,4,,Hem 3m,unclassified,unclassified
496918446,3,,Nguyễn Duy Trinh,secondary,secondary
497058070,4,,RAI_65_Q9_007,unclassified,unclassified
497058072,4,,RAI_65_Q9_009,tertiary,tertiary
497628302,2,,Cách Mạng Tháng Tám,primary,primary
498423483,2,,Nguyễn Oanh,primary,primary
498423484,2,,nan,primary,primary
498978916,4,,nan,tertiary_link,tertiary
499497151,4,,nan,tertiary,tertiary
499497152,4,,nan,tertiary,tertiary
499497174,4,,nan,tertiary,tertiary
500897933,2,,Cách Mạng Tháng Tám,primary,primary
502434931,3,,nan,secondary,secondary
502729141,4,,nan,tertiary,tertiary
502896829,4,,nan,unclassified,unclassified
502896830,4,,nan,unclassified,unclassified
502896831,4,,nan,unclassified,unclassified
502896832,4,,nan,unclassified,unclassified
502896833,4,,nan,unclassified,unclassified
502896834,4,,nan,unclassified,unclassified
502896858,4,,nan,unclassified,unclassified
502896859,4,,nan,unclassified,unclassified
502896860,4,,nan,tertiary_link,tertiary
502896861,4,,nan,tertiary_link,tertiary
502896862,4,,nan,tertiary_link,tertiary
502896863,4,,nan,tertiary_link,tertiary
502896864,4,,nan,unclassified,unclassified
502896865,4,,nan,unclassified,unclassified
502896866,4,,nan,tertiary_link,tertiary
502896867,4,,Tân Sơn,tertiary,tertiary
502918102,4,,nan,tertiary,tertiary
503146855,4,,Cầu Thủ Thiêm,tertiary,tertiary
503146856,3,,Cầu Thủ Thiêm,secondary_link,secondary
503156443,3,,nan,primary_link,primary
503156445,3,,nan,primary_link,primary
503156447,3,,nan,trunk_link,unknown
503156448,3,,nan,trunk_link,unknown
503156453,4,,Đường Song Hành Xa lộ Hà Nội,tertiary,tertiary
503282420,4,,nan,unclassified,unclassified
503282424,4,,nan,unclassified,unclassified
503282433,4,,nan,unclassified,unclassified
503326021,4,,nan,unclassified,unclassified
503327821,4,,nan,unclassified,unclassified
503327822,4,,nan,unclassified,unclassified
503327826,4,,nan,tertiary,tertiary
503327828,4,,nan,tertiary,tertiary
503327829,4,,nan,tertiary,tertiary
503327830,4,,nan,tertiary,tertiary
503327831,4,,nan,tertiary,tertiary
503327832,4,,nan,tertiary,tertiary
503327833,4,,nan,tertiary,tertiary
503327834,4,,nan,tertiary,tertiary
503327835,4,,nan,tertiary,tertiary
503373069,4,,Đường D10,tertiary,tertiary
503373098,4,,Đường số 1,tertiary,tertiary
503373099,4,,Cầu Ngô Chí Quốc,tertiary,tertiary
503483356,4,,nan,unclassified,unclassified
503561779,3,,Lê Văn Tách,secondary,secondary
504139797,1,,Cầu vượt Ngã tư Gò Mây,trunk,trunk
504139799,1,,Câu vượt Ngã tư Gò Mây,trunk,trunk
504139802,4,,nan,tertiary,tertiary
504139804,4,,Số 18,tertiary,tertiary
504233841,4,,nan,tertiary,tertiary
504233842,4,,Hoàng Thế Thiện,tertiary,tertiary
504399222,4,,Quốc lộ 1,tertiary_link,tertiary
504403496,4,,nan,unclassified,unclassified
504403516,4,,nan,unclassified,unclassified
504403517,4,,nan,unclassified,unclassified
504403519,4,,Nguyễn Thị Nhung,tertiary,tertiary
504403520,4,,Nguyễn Thị Nhung,tertiary,tertiary
504577405,4,,Đường số 39,unclassified,unclassified
504577408,4,,Đường số 42,unclassified,unclassified
504577446,3,,Trần Não,secondary,secondary
504577449,3,,Trần Não,secondary,secondary
504577450,4,,nan,tertiary,tertiary
504918000,4,,Đường số 23,tertiary,tertiary
505291812,4,,nan,tertiary,tertiary
505291813,4,,nan,unclassified,unclassified
505809383,3,,nan,primary_link,primary
505958218,4,,nan,tertiary_link,tertiary
505958219,4,,nan,tertiary_link,tertiary
505958220,4,,nan,tertiary_link,tertiary
505958221,4,,nan,tertiary_link,tertiary
505958222,4,,nan,tertiary_link,tertiary
505958223,4,,nan,tertiary_link,tertiary
507690042,4,,nan,tertiary,tertiary
507690043,4,,nan,tertiary,tertiary
507690049,4,,nan,tertiary,tertiary
507692293,4,,nan,unclassified,unclassified
507692294,4,,nan,unclassified,unclassified
507692295,4,,nan,unclassified,unclassified
507692296,4,,nan,unclassified,unclassified
507707268,4,,nan,unclassified,unclassified
507707269,4,,nan,unclassified,unclassified
507707272,4,,nan,unclassified,unclassified
507707273,4,,nan,unclassified,unclassified
507728210,4,,nan,unclassified,unclassified
507734467,4,,nan,unclassified,unclassified
507734468,4,,nan,unclassified,unclassified
507734482,4,,nan,unclassified,unclassified
507734489,4,,nan,unclassified,unclassified
507735436,4,,nan,unclassified,unclassified
507735437,4,,nan,unclassified,unclassified
508064672,4,,Bình Phú,tertiary,tertiary
508064713,4,,nan,tertiary,tertiary
508078662,4,,nan,tertiary,tertiary
508078663,4,,Đường D2,unclassified,unclassified
508078665,4,,Bờ Bao Tân Thắng,tertiary,tertiary
